time,high,low,open,volumefrom,volumeto,close
1675620000,22937.04,22839.29,22862.79,2296.79,52550802.13,22852.35
1675616400,23101.23,22836.5,23083.09,4305.82,98836028.11,22862.79
1675612800,23158.15,23033.28,23106.72,1604.8,37062102.86,23083.09
1675609200,23204.42,23078.33,23169.22,1093.07,25288253.11,23106.72
1675605600,23211.41,23154.73,23174.13,783.39,18161374.14,23169.22
1675602000,23217.42,23086.37,23163.73,1914.71,44325073.55,23174.13
1675598400,23381.26,23055.56,23368.38,2228.52,51717725.86,23163.73
1675594800,23409.49,23360.81,23403.58,278.13,6504199.71,23368.38
1675591200,23411.29,23370.02,23370.79,252.88,5914852.96,23403.58
1675587600,23403.96,23368.1,23401.53,206.01,4817475.98,23370.79
1675584000,23420.61,23376.4,23388.63,242.78,5679573.38,23401.53
1675580400,23408.01,23373.35,23400.17,205.8,4813819.46,23388.63
1675576800,23429.68,23355.16,23383.4,522.26,12221456.73,23400.17
1675573200,23394.46,23371.94,23376.09,213.22,4985827.06,23383.4
1675569600,23382.74,23337.27,23345.23,267.16,6240343.89,23376.09
1675566000,23345.75,23299.37,23301.48,462.04,10777957.66,23345.23
1675562400,23349.04,23301.47,23323.06,346.89,8093759.99,23301.48
1675558800,23332.55,23273.85,23283.98,594.49,13857740.54,23323.06
1675555200,23370.79,23251.86,23332.1,1680.43,39166890.73,23283.98
1675551600,23424.9,23283.31,23410.8,1178.52,27509028.09,23332.1
1675548000,23446.98,23401.67,23420.87,425.29,9961022.32,23410.8
1675544400,23421.13,23387.51,23414.95,401.07,9388078.23,23420.87
1675540800,23443.82,23400.86,23431.84,493.98,11569957.17,23414.95
1675537200,23457.09,23425.22,23452.57,307.02,7196798.52,23431.84
1675533600,23471.31,23413.87,23446.88,569.41,13350287.24,23452.57
1675530000,23463.83,23402.38,23410.6,682.02,15979154.0,23446.88
1675526400,23453.02,23375.03,23423.34,731.6,17130085.17,23410.6
1675522800,23471.7,23394.47,23468.36,669.42,15685473.98,23423.34
1675519200,23508.95,23408.75,23506.04,810.82,19015822.12,23468.36
1675515600,23582.26,23415.3,23415.81,1720.47,40463623.87,23506.04
1675512000,23419.29,23350.95,23365.6,468.3,10948493.69,23415.81
1675508400,23376.7,23338.82,23340.79,271.34,6338876.94,23365.6
1675504800,23368.11,23338.19,23347.43,312.14,7289065.05,23340.79
1675501200,23352.13,23297.89,23304.2,634.6,14806142.49,23347.43
1675497600,23346.5,23303.51,23333.75,409.0,9539466.11,23304.2
1675494000,23357.46,23303.81,23344.6,598.12,13954164.93,23333.75
1675490400,23348.24,23268.8,23315.95,478.53,11156775.64,23344.6
1675486800,23340.55,23273.25,23340.23,428.29,9980372.26,23315.95
1675483200,23358.05,23321.77,23345.42,330.55,7714967.22,23340.23
1675479600,23394.84,23340.48,23392.05,400.51,9357581.18,23345.42
1675476000,23399.13,23357.64,23383.83,457.52,10695636.69,23392.05
1675472400,23442.09,23380.37,23411.95,514.17,12040208.15,23383.83
1675468800,23462.41,23394.65,23437.21,1019.68,23891077.5,23411.95
1675465200,23471.88,23414.25,23433.56,857.21,20096856.58,23437.21
1675461600,23444.3,23384.36,23385.79,1247.54,29203360.58,23433.56
1675458000,23392.58,23313.16,23339.95,956.15,22338149.88,23385.79
1675454400,23400.8,23230.74,23314.12,2195.53,51179207.41,23339.95
1675450800,23440.5,23310.4,23420.41,1775.46,41519134.37,23314.12
1675447200,23528.22,23379.78,23520.45,2184.76,51214467.14,23420.41
1675443600,23662.96,23515.02,23529.59,1484.95,35010271.39,23520.45
1675440000,23709.93,23525.86,23608.44,2276.41,53785322.73,23529.59
1675436400,23691.62,23425.58,23518.73,5200.9,122725352.45,23608.44
1675432800,23577.48,23256.44,23343.91,4114.12,96424072.75,23518.73
1675429200,23545.14,23280.75,23528.95,4472.2,104532633.7,23343.91
1675425600,23565.16,23493.92,23536.05,911.81,21455135.0,23528.95
1675422000,23539.73,23423.19,23434.66,1168.88,27445856.03,23536.05
1675418400,23441.23,23367.45,23422.44,765.16,17912928.57,23434.66
1675414800,23446.58,23404.84,23425.23,790.16,18510804.24,23422.44
1675411200,23471.63,23358.68,23458.2,3045.48,71247129.42,23425.23
1675407600,23547.65,23456.4,23520.61,1001.56,23527594.32,23458.2
1675404000,23554.73,23518.09,23529.4,374.04,8802199.39,23520.61
1675400400,23551.4,23512.93,23521.08,547.99,12892406.49,23529.4
1675396800,23565.01,23519.31,23537.51,588.09,13843908.28,23521.08
1675393200,23538.42,23426.77,23485.3,1156.74,27170735.39,23537.51
1675389600,23585.29,23428.21,23564.12,1220.34,28677191.88,23485.3
1675386000,23594.65,23538.15,23563.06,795.13,18742175.82,23564.12
1675382400,23588.44,23452.76,23470.8,1825.47,42972358.36,23563.06
1675378800,23599.42,23445.26,23567.87,1967.33,46264829.89,23470.8
1675375200,23615.56,23423.04,23501.65,2548.17,59962757.0,23567.87
1675371600,23905.16,23478.21,23861.61,5163.86,122407840.2,23501.65
1675368000,23863.77,23762.6,23809.88,2569.9,61179508.74,23861.61
1675364400,24071.01,23742.07,24062.47,4105.98,97935454.82,23809.88
1675360800,24134.91,23896.13,23896.85,4462.29,107287913.19,24062.47
1675357200,23934.96,23789.13,23797.95,1795.86,42856894.65,23896.85
1675353600,23902.83,23778.21,23845.69,2981.45,71098070.94,23797.95
1675350000,23911.27,23569.1,23599.72,3880.64,92088537.16,23845.69
1675346400,23940.5,23550.86,23769.05,4914.06,116891511.97,23599.72
1675342800,23815.21,23726.02,23807.12,2009.73,47773740.93,23769.05
1675339200,23836.39,23774.3,23828.22,970.62,23105515.0,23807.12
1675335600,23853.08,23782.5,23787.16,972.97,23181268.53,23828.22
1675332000,23838.78,23779.38,23837.36,686.47,16339480.82,23787.16
1675328400,23837.98,23759.5,23806.5,834.9,19867907.92,23837.36
1675324800,23856.19,23775.59,23786.19,1097.82,26144421.63,23806.5
1675321200,23836.38,23749.92,23794.75,760.21,18094160.46,23786.19
1675317600,23833.66,23685.94,23812.95,1625.16,38618736.59,23794.75
1675314000,23924.51,23811.96,23888.89,1019.24,24322937.14,23812.95
1675310400,23910.24,23851.23,23862.6,986.82,23571346.31,23888.89
1675306800,23936.6,23862.59,23889.13,1136.67,27163288.93,23862.6
1675303200,23991.76,23843.19,23960.58,2048.22,48977822.29,23889.13
1675299600,24204.51,23956.49,24193.75,3011.47,72446085.83,23960.58
1675296000,24229.18,23697.92,23730.52,6302.77,151081445.33,24193.75
1675292400,23782.65,23691.62,23715.85,1562.68,37088249.59,23730.52
1675288800,23799.9,23661.91,23681.35,2100.13,49858117.71,23715.85
1675285200,23788.77,23540.5,23558.1,4254.33,100816044.82,23681.35
1675281600,23650.74,23332.34,23387.34,6729.35,158072631.1,23558.1
1675278000,23492.28,22792.33,23071.59,10361.52,239931232.91,23387.34
1675274400,23117.71,22952.04,22992.72,2685.18,61873314.34,23071.59
1675270800,23038.6,22942.01,23002.63,1763.54,40544794.37,22992.72
1675267200,23035.74,22938.4,22983.19,1875.09,43118562.41,23002.63
1675263600,23106.97,22951.72,23097.61,2718.71,62609475.26,22983.19
1675260000,23140.64,23041.95,23086.37,1867.5,43138328.46,23097.61
1675256400,23136.04,23021.53,23059.32,1832.78,42318974.94,23086.37
1675252800,23101.51,23051.35,23074.3,694.16,16023547.29,23059.32
1675249200,23094.42,22993.75,22999.48,889.51,20510340.31,23074.3
1675245600,23009.04,22951.68,22995.34,738.88,16984494.81,22999.48
1675242000,23016.67,22931.36,22980.91,810.93,18635252.29,22995.34
1675238400,23086.98,22948.95,23079.51,1106.75,25455436.17,22980.91
1675234800,23113.72,23022.71,23064.88,670.33,15463713.46,23079.51
1675231200,23129.87,23052.18,23120.9,863.63,19951557.02,23064.88
1675227600,23164.0,23114.47,23134.67,530.33,12273171.02,23120.9
1675224000,23154.28,23109.37,23129.64,671.9,15544699.7,23134.67
1675220400,23131.79,23043.03,23103.17,733.97,16948439.46,23129.64
1675216800,23128.64,23080.26,23126.26,872.96,20166230.48,23103.17
1675213200,23178.67,23059.13,23083.11,1543.39,35664120.26,23126.26
1675209600,23160.54,23010.04,23129.7,2296.61,53012226.92,23083.11
1675206000,23185.44,23088.71,23181.32,2535.4,58631786.45,23129.7
1675202400,23271.14,22882.1,22945.33,3286.25,75861098.06,23181.32
1675198800,23119.74,22835.45,23101.08,4190.48,96175710.16,22945.33
1675195200,23172.28,23059.45,23167.42,2290.08,52928943.54,23101.08
1675191600,23187.25,23095.94,23173.14,2000.93,46319115.59,23167.42
1675188000,23186.22,23122.42,23150.54,1501.87,34776380.81,23173.14
1675184400,23178.99,23092.64,23111.19,1291.1,29869393.58,23150.54
1675180800,23210.13,23088.05,23120.52,3152.61,72948005.33,23111.19
1675177200,23196.98,23083.14,23128.09,3112.94,72024274.36,23120.52
1675173600,23182.43,23064.05,23115.41,4322.13,99929340.1,23128.09
1675170000,23116.07,22888.61,22897.6,4203.75,96693261.29,23115.41
1675166400,22916.58,22854.44,22862.76,1364.59,31232442.77,22897.6
1675162800,22876.43,22814.3,22829.68,966.82,22087219.79,22862.76
1675159200,22906.81,22819.47,22894.66,1260.58,28825451.35,22829.68
1675155600,22936.41,22885.78,22910.33,949.44,21751873.83,22894.66
1675152000,22989.42,22840.42,22975.57,1939.29,44441778.25,22910.33
1675148400,22984.33,22811.95,22812.28,1616.79,37053609.08,22975.57
1675144800,22863.16,22749.08,22768.11,1351.78,30818846.53,22812.28
1675141200,22867.56,22766.55,22862.7,992.64,22660185.08,22768.11
1675137600,22862.7,22804.24,22833.99,893.13,20393460.4,22862.7
1675134000,22867.5,22821.61,22862.21,1033.08,23600700.01,22833.99
1675130400,22903.06,22823.14,22835.75,1491.22,34111856.99,22862.21
1675126800,22859.97,22763.29,22834.5,1660.55,37896554.86,22835.75
1675123200,22865.33,22725.41,22833.34,2338.86,53330446.67,22834.5
1675119600,22839.95,22715.72,22732.61,2761.64,62914118.5,22833.34
1675116000,22770.19,22577.01,22750.58,3121.01,70827198.99,22732.61
1675112400,22788.16,22693.21,22693.42,2473.08,56269638.79,22750.58
1675108800,22811.0,22609.72,22790.1,5180.36,117581396.29,22693.42
1675105200,23139.7,22683.71,23136.68,6228.53,142057574.03,22790.1
1675101600,23172.28,23079.97,23108.2,2451.49,56688801.7,23136.68
1675098000,23231.62,23092.02,23170.94,2483.42,57531203.82,23108.2
1675094400,23239.01,23116.91,23178.25,2811.74,65171908.51,23170.94
1675090800,23300.06,23065.11,23285.1,4176.81,96776332.62,23178.25
1675087200,23286.22,23038.45,23059.88,3793.05,87906915.91,23285.1
1675083600,23125.66,23052.93,23078.12,1993.12,46027102.31,23059.88
1675080000,23150.87,22990.0,23089.3,6224.44,143628694.61,23078.12
1675076400,23273.04,23057.36,23240.77,4827.73,111761892.64,23089.3
1675072800,23301.08,23124.28,23192.57,3478.26,80811955.19,23240.77
1675069200,23553.03,23146.55,23553.03,7575.75,176494503.86,23192.57
1675065600,23673.91,23526.09,23648.93,2433.98,57403584.7,23553.03
1675062000,23702.77,23609.91,23695.46,1132.21,26777363.86,23648.93
1675058400,23739.12,23669.53,23728.15,882.71,20927213.45,23695.46
1675054800,23728.5,23670.66,23714.12,899.06,21304748.36,23728.15
1675051200,23761.79,23697.13,23700.8,1105.87,26244801.25,23714.12
1675047600,23700.8,23628.61,23642.87,931.54,22043673.06,23700.8
1675044000,23671.39,23587.32,23669.81,1987.99,46961730.44,23642.87
1675040400,23764.51,23634.24,23757.37,2284.76,54093175.71,23669.81
1675036800,23796.62,23689.56,23747.26,2170.41,51530463.43,23757.37
1675033200,23875.29,23734.32,23762.97,2588.59,61600623.93,23747.26
1675029600,23818.46,23726.25,23798.29,1269.14,30178248.5,23762.97
1675026000,23824.25,23663.31,23702.31,2251.06,53478799.87,23798.29
1675022400,23909.25,23662.82,23905.31,4307.96,102399245.72,23702.31
1675018800,23948.42,23668.08,23684.76,5692.37,135667084.32,23905.31
1675015200,23745.63,23548.41,23594.58,3636.89,86046965.87,23684.76
1675011600,23639.25,23556.63,23590.27,2163.13,51054472.38,23594.58
1675008000,23641.22,23484.39,23529.6,2205.06,51928790.79,23590.27
1675004400,23548.5,23480.34,23541.49,1285.41,30233272.8,23529.6
1675000800,23586.65,23440.94,23540.03,2327.95,54719449.63,23541.49
1674997200,23620.03,23467.82,23480.82,3248.27,76550285.55,23540.03
1674993600,23531.0,23362.4,23432.98,1986.28,46568896.33,23480.82
1674990000,23578.17,23300.35,23448.79,3355.56,78601431.87,23432.98
1674986400,23491.72,23293.43,23294.81,4138.77,97046543.13,23448.79
1674982800,23366.61,23167.74,23173.97,2248.32,52372329.95,23294.81
1674979200,23223.24,23165.83,23206.94,531.66,12329444.47,23173.97
1674975600,23219.45,23186.14,23202.7,478.73,11107011.19,23206.94
1674972000,23261.2,23193.47,23249.74,643.71,14951541.33,23202.7
1674968400,23251.17,23198.06,23229.38,675.72,15692901.17,23249.74
1674964800,23237.52,23160.85,23195.01,1001.32,23229585.01,23229.38
1674961200,23200.08,23113.67,23143.9,830.96,19242742.77,23195.01
1674957600,23277.29,23076.7,23243.27,3319.57,76887192.4,23143.9
1674954000,23476.29,23118.64,23119.02,5845.6,136349470.49,23243.27
1674950400,23144.67,22981.04,23031.02,1661.06,38321215.68,23119.02
1674946800,23034.57,22973.7,22985.96,577.04,13271660.71,23031.02
1674943200,23019.13,22985.67,23006.78,1205.39,27724223.94,22985.96
1674939600,23011.66,22956.86,22971.01,744.28,17111058.5,23006.78
1674936000,23045.95,22969.52,23043.44,907.67,20877765.54,22971.01
1674932400,23047.11,22999.86,23002.25,503.25,11591598.68,23043.44
1674928800,23031.46,22989.03,23024.72,492.26,11326610.6,23002.25
1674925200,23033.19,22986.38,23025.59,714.62,16442177.21,23024.72
1674921600,23050.41,23013.55,23018.22,650.45,14982075.33,23025.59
1674918000,23043.37,22948.06,22957.88,1285.62,29581709.49,23018.22
1674914400,22983.62,22957.37,22975.63,676.61,15542169.03,22957.88
1674910800,22978.22,22895.7,22959.1,1647.5,37779632.79,22975.63
1674907200,22987.13,22928.41,22986.59,847.41,19452678.2,22959.1
1674903600,23001.07,22949.06,22983.31,879.28,20192865.81,22986.59
1674900000,23014.44,22966.5,23001.98,788.48,18128079.68,22983.31
1674896400,23018.5,22940.73,22985.19,1074.04,24684929.7,23001.98
1674892800,23018.3,22963.99,22995.61,691.33,15894430.79,22985.19
1674889200,23048.2,22964.81,23048.04,937.05,21546842.26,22995.61
1674885600,23082.78,23023.22,23070.08,748.77,17255221.32,23048.04
1674882000,23111.61,23036.2,23093.84,820.45,18925648.61,23070.08
1674878400,23134.45,23087.27,23123.09,544.14,12575937.82,23093.84
1674874800,23144.35,23089.04,23095.62,478.69,11063416.25,23123.09
1674871200,23129.69,23076.15,23095.22,705.03,16286722.52,23095.62
1674867600,23174.25,23086.93,23157.26,905.22,20929938.89,23095.22
1674864000,23181.57,23053.4,23077.75,1405.21,32489491.98,23157.26
1674860400,23087.04,23007.25,23008.97,980.67,22614025.71,23077.75
1674856800,23102.08,22984.58,23094.1,1866.96,43000049.05,23008.97
1674853200,23199.85,23071.09,23115.09,3402.18,78720069.05,23094.1
1674849600,23485.53,23038.87,23255.1,7732.3,179903954.6,23115.09
1674846000,23281.14,23165.33,23187.65,1587.38,36844323.04,23255.1
1674842400,23249.45,23139.64,23223.85,2752.19,63799412.13,23187.65
1674838800,23242.16,23097.15,23138.74,3805.99,88135394.09,23223.85
1674835200,23146.51,22947.79,22965.64,3347.84,77236546.59,23138.74
1674831600,23145.19,22939.56,22962.96,6617.24,152512602.53,22965.64
1674828000,23050.46,22853.09,22899.94,3424.4,78548217.53,22962.96
1674824400,23020.02,22877.83,22933.61,2891.46,66321226.45,22899.94
1674820800,22990.99,22898.69,22968.8,1700.82,39022843.02,22933.61
1674817200,22973.64,22925.37,22952.24,885.69,20327225.13,22968.8
1674813600,22992.07,22918.0,22953.78,916.65,21042613.82,22952.24
1674810000,22985.37,22921.12,22970.59,1268.45,29116478.34,22953.78
1674806400,23087.4,22954.41,23080.18,2639.47,60710096.12,22970.59
1674802800,23083.86,22945.05,23002.67,2672.28,61514795.82,23080.18
1674799200,23054.04,22982.08,23032.64,1653.82,38058818.77,23002.67
1674795600,23059.07,22806.17,22810.42,2394.56,54911919.22,23032.64
1674792000,22859.06,22768.9,22783.76,994.66,22699902.25,22810.42
1674788400,22841.85,22776.74,22786.85,1427.55,32569721.71,22783.76
1674784800,22818.57,22621.93,22649.01,2140.14,48676440.4,22786.85
1674781200,22966.1,22594.06,22924.75,5613.67,127634178.73,22649.01
1674777600,23074.99,22905.87,23009.15,2419.29,55603351.35,22924.75
1674774000,23033.71,22973.47,23002.43,1724.37,39669844.66,23009.15
1674770400,23126.3,22992.87,23077.35,1760.75,40588440.36,23002.43
1674766800,23119.14,22976.37,23117.11,2539.96,58538058.68,23077.35
1674763200,23153.32,23044.77,23073.96,2780.85,64245981.88,23117.11
1674759600,23089.0,22989.29,23041.93,1846.18,42541539.12,23073.96
1674756000,23101.64,22967.2,22983.27,2613.12,60218675.25,23041.93
1674752400,23054.62,22966.58,23005.28,2285.16,52593223.7,22983.27
1674748800,23024.43,22870.4,22948.66,4150.55,95318000.51,23005.28
1674745200,23175.68,22909.88,23030.27,5798.05,133697792.75,22948.66
1674741600,23241.27,22946.56,23125.51,6143.14,141904274.72,23030.27
1674738000,23150.14,22936.83,23127.52,4021.51,92750556.11,23125.51
1674734400,23139.35,22970.92,22990.93,2789.38,64302864.26,23127.52
1674730800,22990.96,22904.22,22932.92,1246.96,28624348.73,22990.93
1674727200,22993.82,22872.48,22975.82,2297.21,52689326.89,22932.92
1674723600,23034.45,22923.58,23009.7,1909.11,43865440.17,22975.82
1674720000,23045.42,22932.81,22977.97,2029.88,46680036.35,23009.7
1674716400,23091.79,22961.92,23084.89,1979.81,45566560.0,22977.97
1674712800,23161.86,22941.65,23150.65,3469.32,79923653.71,23084.89
1674709200,23189.81,23136.44,23180.1,969.26,22452882.25,23150.65
1674705600,23191.72,23110.37,23134.58,1330.06,30790192.68,23180.1
1674702000,23227.83,23118.85,23185.84,1405.95,32574394.74,23134.58
1674698400,23261.15,23147.27,23159.86,2056.96,47723761.41,23185.84
1674694800,23243.1,23152.01,23238.59,2518.88,58436158.75,23159.86
1674691200,23268.02,23054.16,23066.28,4399.1,101796366.13,23238.59
1674687600,23206.98,22897.68,22944.37,5840.36,134697324.74,23066.28
1674684000,23801.04,22872.88,23583.73,12438.53,290341335.1,22944.37
1674680400,23626.5,22852.49,22930.9,9820.31,228102521.36,23583.73
1674676800,22942.62,22755.69,22757.79,4992.67,114235692.65,22930.9
1674673200,22762.58,22661.0,22729.42,3109.58,70631141.32,22757.79
1674669600,22731.11,22567.42,22570.51,3033.64,68701705.89,22729.42
1674666000,22651.43,22527.21,22631.21,2612.84,58993687.05,22570.51
1674662400,22688.18,22528.43,22581.77,4106.87,92899158.73,22631.21
1674658800,22601.36,22363.39,22435.99,5158.1,116046929.75,22581.77
1674655200,22623.63,22429.78,22599.56,5091.2,114721313.13,22435.99
1674651600,22728.88,22575.65,22697.09,2326.63,52704455.17,22599.56
1674648000,22734.03,22595.9,22599.05,3157.83,71661010.42,22697.09
1674644400,22627.69,22569.47,22616.08,1300.77,29403705.76,22599.05
1674640800,22630.14,22499.95,22616.02,3090.53,69751260.13,22616.08
1674637200,22704.84,22587.26,22665.66,2174.92,49255977.15,22616.02
1674633600,22740.11,22663.67,22721.04,1265.57,28724459.29,22665.66
1674630000,22760.75,22703.78,22716.76,1455.6,33090725.62,22721.04
1674626400,22737.82,22643.34,22676.98,1554.26,35275358.82,22716.76
1674622800,22717.99,22614.11,22631.96,1551.53,35170532.28,22676.98
1674619200,22659.67,22629.06,22647.85,1285.25,29105640.76,22631.96
1674615600,22649.03,22543.56,22552.47,1954.31,44188850.24,22647.85
1674612000,22594.1,22492.37,22496.04,2207.74,49780664.65,22552.47
1674608400,22665.36,22354.6,22662.2,4812.37,108185139.18,22496.04
1674604800,22707.58,22513.75,22637.8,3764.9,85167243.02,22662.2
1674601200,22775.21,22485.0,22761.16,8153.93,184464046.5,22637.8
1674597600,22923.77,22689.36,22907.73,5140.97,117270255.75,22761.16
1674594000,23079.79,22838.76,23020.84,4193.11,96364548.11,22907.73
1674590400,23040.82,22891.44,23020.25,4040.57,92811347.19,23020.84
1674586800,23062.32,22969.13,23000.15,2748.33,63243715.13,23020.25
1674583200,23037.56,22884.16,22909.98,3686.85,84753412.98,23000.15
1674579600,22922.24,22793.76,22877.26,3255.4,74462070.79,22909.98
1674576000,22947.02,22852.63,22930.21,2687.1,61535991.31,22877.26
1674572400,22957.84,22767.96,22865.14,4643.39,106206765.5,22930.21
1674568800,22957.68,22753.01,22861.27,7711.45,176230606.73,22865.14
1674565200,23017.23,22799.56,22969.47,4298.63,98456006.92,22861.27
1674561600,23030.85,22892.35,22920.87,2090.29,47998225.39,22969.47
1674558000,22935.27,22884.91,22911.21,1578.34,36158996.47,22920.87
1674554400,22943.5,22854.55,22855.41,2074.07,47509821.01,22911.21
1674550800,23060.06,22800.72,23055.9,5292.71,121196832.48,22855.41
1674547200,23089.69,23041.96,23057.61,1112.81,25667330.59,23055.9
1674543600,23126.64,23030.38,23098.78,1638.83,37822341.2,23057.61
1674540000,23149.46,23080.08,23122.03,1426.75,32987802.1,23098.78
1674536400,23159.62,23034.17,23075.9,2031.61,46926962.76,23122.03
1674532800,23125.42,23072.6,23084.1,1948.8,45004619.06,23075.9
1674529200,23084.15,23012.79,23052.18,1661.16,38285007.88,23084.1
1674525600,23143.43,23050.52,23091.75,2397.72,55381477.89,23052.18
1674522000,23098.61,22940.1,22987.41,2082.75,47928732.23,23091.75
1674518400,23007.48,22881.12,22917.47,2169.67,49802677.57,22987.41
1674514800,22957.94,22880.74,22917.68,1821.01,41740216.73,22917.47
1674511200,23029.35,22877.73,22997.22,1841.35,42288851.0,22917.68
1674507600,23036.88,22950.28,23018.31,2480.61,57005712.86,22997.22
1674504000,23023.98,22765.77,22791.12,3292.75,75291268.95,23018.31
1674500400,22958.32,22665.07,22921.01,6507.37,148446322.68,22791.12
1674496800,23154.59,22901.76,23052.85,5542.08,127896436.54,22921.01
1674493200,23056.25,22862.95,22912.02,3163.67,72541893.45,23052.85
1674489600,22930.92,22791.05,22867.26,3569.68,81662553.08,22912.02
1674486000,22920.87,22585.74,22603.4,7275.99,165832466.37,22867.26
1674482400,23104.58,22590.49,22801.84,7817.65,178526344.59,22603.4
1674478800,22940.42,22716.63,22911.49,3707.1,84659791.83,22801.84
1674475200,22968.02,22820.48,22911.57,2799.03,64095001.42,22911.49
1674471600,22928.93,22837.25,22914.02,2477.13,56667169.0,22911.57
1674468000,22953.16,22771.61,22785.48,2457.0,56223595.37,22914.02
1674464400,22786.92,22710.34,22724.72,1225.58,27889575.22,22785.48
1674460800,22767.08,22675.02,22698.18,1546.92,35156775.46,22724.72
1674457200,22786.08,22625.13,22777.28,2042.06,46373093.88,22698.18
1674453600,22791.95,22697.27,22722.57,1109.88,25250301.07,22777.28
1674450000,22762.2,22715.29,22752.29,963.31,21906801.65,22722.57
1674446400,22754.84,22668.29,22669.99,1354.26,30763349.88,22752.29
1674442800,22770.16,22661.87,22753.58,1884.26,42792275.34,22669.99
1674439200,22757.99,22699.03,22703.39,1476.68,33568984.5,22753.58
1674435600,22802.99,22702.43,22751.52,2247.19,51169372.35,22703.39
1674432000,22801.19,22669.5,22714.99,2388.0,54320840.18,22751.52
1674428400,22771.15,22654.92,22686.99,2473.73,56193973.58,22714.99
1674424800,22691.59,22551.52,22594.21,1857.84,41997733.08,22686.99
1674421200,22635.23,22343.13,22455.87,4314.79,96976015.52,22594.21
1674417600,22731.92,22350.18,22719.7,6692.24,150766793.02,22455.87
1674414000,22855.4,22706.58,22840.72,1895.58,43205643.01,22719.7
1674410400,22936.0,22831.58,22923.37,1581.5,36186017.3,22840.72
1674406800,22951.67,22796.59,22823.38,3172.82,72648822.52,22923.37
1674403200,22859.8,22714.78,22798.51,2448.02,55798260.97,22823.38
1674399600,23072.22,22702.48,22995.1,4949.86,113146454.66,22798.51
1674396000,23006.6,22875.15,22904.6,2278.45,52242628.78,22995.1
1674392400,22926.82,22853.72,22865.14,1717.89,39335627.33,22904.6
1674388800,22868.04,22709.84,22779.99,2596.33,59139035.47,22865.14
1674385200,22884.92,22753.62,22879.5,2043.89,46597726.74,22779.99
1674381600,22903.49,22849.93,22863.29,1042.47,23850787.67,22879.5
1674378000,22936.29,22843.21,22903.73,1227.23,28098100.53,22863.29
1674374400,22922.95,22827.47,22901.16,1557.5,35637645.87,22903.73
1674370800,22961.04,22894.09,22928.73,1542.35,35347435.17,22901.16
1674367200,22967.86,22876.81,22889.18,1368.13,31367132.69,22928.73
1674363600,22897.43,22848.1,22852.41,1426.09,32620012.02,22889.18
1674360000,22872.69,22736.77,22768.38,2486.67,56725936.96,22852.41
1674356400,22784.6,22696.95,22721.16,2001.35,45525114.81,22768.38
1674352800,22842.82,22656.61,22818.28,2784.5,63382796.43,22721.16
1674349200,22893.19,22719.71,22884.71,3776.7,86181249.14,22818.28
1674345600,22971.17,22714.46,22789.92,5115.85,116778489.65,22884.71
1674342000,22966.96,22746.97,22926.91,6579.43,150295499.39,22789.92
1674338400,23212.9,22924.28,23201.88,3507.9,80911557.56,22926.91
1674334800,23218.06,23062.07,23128.63,3029.55,70131723.33,23201.88
1674331200,23303.68,23100.5,23286.53,3781.66,87695790.55,23128.63
1674327600,23311.63,23193.98,23258.91,3354.08,77999741.26,23286.53
1674324000,23269.84,23099.27,23232.53,4416.94,102411464.9,23258.91
1674320400,23327.14,23144.48,23201.86,6821.16,158558098.56,23232.53
1674316800,23264.68,22990.06,23006.6,5972.75,138194498.6,23201.86
1674313200,23275.06,22964.0,22965.42,6482.93,150018082.73,23006.6
1674309600,23014.92,22886.2,22927.87,2871.53,65902153.5,22965.42
1674306000,23048.64,22876.86,23042.88,3186.96,73152884.65,22927.87
1674302400,23071.82,22889.18,22898.46,4136.0,95085996.73,23042.88
1674298800,22933.09,22668.63,22776.8,3163.74,72187418.38,22898.46
1674295200,23299.79,22651.55,23012.25,10520.15,241819315.5,22776.8
1674291600,23030.87,22691.52,22706.32,5446.42,124558031.67,23012.25
1674288000,22764.42,22633.73,22641.04,3396.97,77145491.84,22706.32
1674284400,22657.06,22605.2,22617.28,1589.75,35983905.5,22641.04
1674280800,22617.84,22558.15,22572.21,1191.46,26922395.01,22617.28
1674277200,22618.07,22568.52,22594.99,1411.24,31877739.04,22572.21
1674273600,22637.2,22521.44,22549.93,1773.48,40056232.55,22594.99
1674270000,22568.24,22502.65,22549.72,1722.15,38823611.88,22549.93
1674266400,22619.76,22520.46,22563.96,1826.01,41231423.92,22549.72
1674262800,22615.14,22559.9,22575.22,2790.21,63025056.09,22563.96
1674259200,22758.45,22465.82,22676.2,7452.37,168434289.34,22575.22
1674255600,22724.89,22583.39,22583.39,4884.14,110590978.36,22676.2
1674252000,22682.01,22321.6,22321.61,8044.27,181291202.55,22583.39
1674248400,22414.35,22218.78,22271.9,7523.4,167776589.93,22321.61
1674244800,22320.69,21495.35,21496.37,14136.91,310510226.14,22271.9
1674241200,21510.92,21362.62,21386.01,4023.79,86195857.33,21496.37
1674237600,21426.71,21308.61,21356.38,4364.96,93258331.6,21386.01
1674234000,21399.8,21289.86,21309.42,3838.85,81980172.95,21356.38
1674230400,21404.56,21143.18,21146.81,5674.63,120751399.98,21309.42
1674226800,21229.64,21116.92,21151.31,3732.06,78981184.78,21146.81
1674223200,21156.46,21023.31,21060.52,3113.01,65660562.62,21151.31
1674219600,21140.43,21047.72,21095.06,1835.55,38712806.04,21060.52
