time,open,high,low,close,volumeto,volumefrom,SMA_7,SMA_21,EMA_14,Return_1D,Return_7D,Volatility_7D,RSI_14
1678320000000,21712.0,21836.0,20086.0,20381.0,77155597.14,3785.662977,21978.0,23261.333333333332,22450.774199389216,-0.06134573757656703,-0.13168882072256305,746.5116654592182,17.642792384406164
1678406400000,20381.0,20382.0,19592.0,20201.0,93828132.68,4644.727127,21669.285714285714,23052.714285714286,22150.80430613732,-0.008831755065992875,-0.0966371523119578,973.5518671828822,19.676440849342782
1678492800000,20200.0,20789.0,19863.0,20529.0,139691623.8,6804.599532,21409.85714285714,22857.285714285714,21934.56373198568,0.016236819959407844,-0.08127097784739312,1004.9343972902855,24.77623309845744
1678579200000,20530.0,22193.0,20357.0,22083.0,123957853.6,5613.27055,21360.14285714286,22752.47619047619,21954.355234387593,0.07569779336548299,-0.015514243680620599,953.2791526395565,38.492681407661166
1678665600000,22091.0,24600.0,21878.0,24183.0,169417600.4,7005.648612,21614.14285714286,22721.428571428572,22251.507869802583,0.09509577503056654,0.07935728632001782,1406.984414575081,54.023395958879824
1678752000000,24188.0,26529.0,24060.0,24735.0,237631145.3,9607.08087,21975.0,22734.238095238095,22582.640153828906,0.022825952115122172,0.11373767391598011,1841.7383093154226,59.20277296360485
1678838400000,24730.0,25324.0,23931.0,24321.0,64022170.2,2632.382312,22347.571428571428,22740.428571428572,22814.42146665172,-0.01673741661613104,0.12011237507483985,2033.6914594846917,53.94045534150612
1678924800000,24330.0,25213.0,24186.0,25061.0,60600662.21,2418.12626,23016.14285714286,22793.333333333332,23113.965271098157,0.030426380494223082,0.22962563171581385,2048.6492646433694,58.701128025407954
1679011200000,25054.0,27563.0,24954.0,27351.0,268485765.7,9816.305279,24037.571428571428,22991.0,23678.903234951737,0.09137704002234548,0.3539428741151429,2188.7791770103886,74.1926098341577
1679097600000,27352.0,27621.0,26547.0,26914.0,82942997.15,3081.778894,24949.714285714286,23168.904761904763,24110.249470291506,-0.01597747797155502,0.31102343026937507,1774.0848076577045,71.2887894883981
1679184000000,26916.0,28342.0,26838.0,27943.0,121219264.0,4338.090542,25786.85714285714,23377.571428571428,24621.28287425264,0.038232889945753135,0.26536249603767614,1566.3286616130194,73.60801781737194
1679270400000,27947.0,28439.0,27130.0,27714.0,74874276.69,2701.677011,26291.285714285714,23578.14285714286,25033.645157685623,-0.008195254625487647,0.1460116610842328,1531.9213115437283,72.34992001347142
1679356800000,27713.0,28435.0,27312.0,28112.0,46732698.05,1662.375429,26773.714285714286,23814.809523809523,25444.092469994208,0.014360972793533877,0.13652718819486553,1491.3367286079913,74.43496978226673
1679443200000,28111.0,28818.0,26591.0,27258.0,107222587.6,3933.619033,27193.285714285714,23986.809523809523,25685.946807328317,-0.030378486055776865,0.12075983717774763,1027.2094421758309,72.29235346144569
1679529600000,27258.0,28772.0,27094.0,28304.0,88391339.29,3122.927476,27656.571428571428,24216.904761904763,26035.02056635121,0.03837405532320792,0.12940425362116437,502.58725847447846,82.60225495843963
1679616000000,28308.0,28376.0,27000.0,27461.0,52674979.84,1918.174132,27672.285714285714,24459.714285714286,26225.151157504384,-0.029783776144714502,0.004021790793755198,493.0702161915459,78.32839082253784
1679702400000,27463.0,27810.0,27164.0,27478.0,23570037.42,857.7784926,27752.85714285714,24704.14285714286,26392.197669837133,0.0006190597574742274,0.020955636471724715,382.10313990302234,77.78933056066543
1679788800000,27472.0,28227.0,27438.0,27978.0,32786785.7,1171.877393,27757.85714285714,24968.285714285714,26603.637980525516,0.018196375282043764,0.0012525498335898,385.22219933057073,75.74460651585291
1679875200000,27985.0,28027.0,26536.0,27127.0,52607916.97,1939.319386,27674.0,25193.14285714286,26673.419583122115,-0.030416756022589198,-0.021180630728151795,454.09433674800056,64.43137254901961
1679961600000,27127.0,27529.0,26636.0,27265.0,39228334.1,1438.779905,27553.0,25433.904761904763,26752.296972039167,0.005087182511888555,-0.030129482071713176,430.1472616053803,62.92662987941958
1680048000000,27266.0,28649.0,27253.0,28345.0,60078853.36,2119.55736,27708.285714285714,25749.714285714286,26964.657375767278,0.03961122317990107,0.03987820089515015,496.92444572776276,69.24990432453119
1680134400000,28344.0,29171.0,27677.0,28021.0,75138512.01,2681.507156,27667.85714285714,26113.52380952381,27105.503058998307,-0.011430587405186099,-0.009998586772187679,449.64372139552444,64.74691111996812
1680220800000,28021.0,28651.0,27504.0,28460.0,37624711.69,1322.02079,27810.571428571428,26506.809523809523,27286.102651131867,0.01566682131258701,0.03637886457157413,525.2310149330084,56.77458766035431
1680307200000,28454.0,28817.0,28201.0,28443.0,24551515.08,863.1830355,27948.428571428572,26883.666666666668,27440.355630980954,-0.0005973295853829441,0.03511900429434456,549.4748575208487,59.845460399227306
1680393600000,28443.0,28515.0,27839.0,28173.0,28245449.96,1002.57161,27976.285714285714,27173.666666666668,27538.041546850163,-0.009492669549625576,0.00696976195582244,556.1266984796201,51.64145018555525
1680480000000,28173.0,28500.0,27213.0,27795.0,73381332.88,2640.091127,28071.714285714286,27345.666666666668,27572.30267393681,-0.013417101480140525,0.024624912448851788,428.8537879376925,50.56603773584906
1680566400000,27795.0,28449.0,27671.0,28154.0,30474659.99,1082.427363,28198.714285714286,27508.47619047619,27649.862317411906,0.012915992084907346,0.03260590500641847,240.33775836345765,50.29510961214165
1680652800000,28153.0,28801.0,27828.0,28153.0,42719595.48,1517.408286,28171.285714285714,27690.95238095238,27716.947341756986,-3.551893159048358e-05,-0.006773681425295441,231.65974638502104,57.14513811272553
1680739200000,28152.0,28164.0,27717.0,28019.0,24688579.6,881.1370712,28171.0,27831.809523809523,27757.22102952272,-0.004759705892800059,-7.137504014842477e-05,231.87712263165204,47.33694636516539
1680825600000,28019.0,28083.0,27755.0,27889.0,9324241.112,334.3340067,28089.428571428572,27857.428571428572,27774.79155891969,-0.004639708769049622,-0.020063246661981782,212.9271057918369,54.61405778352738
1680912000000,27889.0,28151.0,27833.0,27901.0,11220785.21,402.164267,28012.0,27904.428571428572,27791.61935106373,0.0004302771702104913,-0.019055655169989083,153.05445653950767,54.565076624217575
1680998400000,27908.0,28521.0,27767.0,28320.0,19343201.68,683.0226584,28033.0,27922.380952380954,27862.070104255235,0.015017382889502162,0.005217761686721278,185.47686288754056,53.75659050966608
1681084800000,28320.0,29724.0,28136.0,29613.0,66227094.65,2236.419635,28292.714285714286,28012.809523809523,28095.527423687872,0.045656779661017,0.06540744738262272,601.9420554298963,74.8898678414097
1681171200000,29614.0,30494.0,29579.0,30190.0,83155234.53,2754.396639,28583.571428571428,28111.761904761905,28374.79043386282,0.01948468577989404,0.07231654471833493,927.5659647957885,76.91882937603535
1681257600000,30189.0,30468.0,29677.0,29879.0,50431842.15,1687.869144,28830.14285714286,28236.571428571428,28575.35170934778,-0.010301424312686325,0.06130785351472312,1018.9400421632902,66.4451114922813
1681344000000,29884.0,30563.0,29867.0,30389.0,43517417.02,1432.012143,29168.714285714286,28335.85714285714,28817.171481434743,0.017068844338833378,0.08458545986651922,1095.376756232827,74.41237113402062
1681430400000,30385.0,30968.0,30001.0,30462.0,79041875.91,2594.769743,29536.285714285714,28478.761904761905,29036.481950576777,0.0024021850011517465,0.09225859657929658,1023.7398292999759,72.32381801962534
1681516800000,30462.0,30575.0,30192.0,30278.0,24085839.34,795.4897728,29875.85714285714,28612.095238095237,29202.017690499873,-0.006040312520517399,0.08519407906526655,748.0061115104892,69.7269404429155
1681603200000,30278.0,30623.0,30103.0,30286.0,55754281.1,1840.925877,30156.714285714286,28722.0,29346.548665099894,0.00026421824426980933,0.06942090395480216,303.4357231690611,74.07154249259513
1681689600000,30285.0,30290.0,29262.0,29437.0,60198709.0,2045.001495,30131.571428571428,28832.0,29358.608843086575,-0.028032754407977256,-0.0059433356971599904,358.3242745254348,66.89300411522635
1681776000000,29437.0,30527.0,29169.0,30391.0,58773402.06,1933.908133,30160.285714285714,28980.85714285714,29496.2609973417,0.032408193769745575,0.006657833719774686,371.5946332072954,70.50412465627863
1681862400000,30392.0,30412.0,28582.0,28818.0,108495382.4,3764.847747,30008.714285714286,29003.380952380954,29405.82619769614,-0.05175874436510808,-0.03550988988921988,631.1744910047727,54.73174896826526
1681948800000,28809.0,29098.0,28012.0,28248.0,43645684.34,1545.089364,29702.85714285714,29014.190476190477,29251.449371336657,-0.019779304601290848,-0.07045312448583374,884.2082010799519,51.534235562106396
1682035200000,28251.0,28381.0,27155.0,27287.0,37452421.83,1372.537173,29249.285714285714,28958.333333333332,28989.52278849177,-0.03402010761823848,-0.10422821876436217,1191.00261884479,46.37087050880154
1682121600000,27287.0,27885.0,27163.0,27826.0,19709632.01,708.3171138,28899.0,28928.95238095238,28834.38641669287,0.01975299593212876,-0.08098289186868357,1198.5763777637408,49.5748781317311
1682208000000,27827.0,27827.0,27333.0,27612.0,19181048.94,694.6635138,28517.0,28902.238095238095,28671.401561133818,-0.007690649033278207,-0.08829161989037837,1105.3388620689689,45.89136490250697
1682294400000,27611.0,28007.0,26978.0,27522.0,38000197.87,1380.7208,28243.428571428572,28889.238095238095,28518.148019649307,-0.0032594524119947677,-0.06505418351054792,1076.2883531133962,35.89639821934439
1682380800000,27522.0,28394.0,27210.0,28324.0,27694618.68,977.7792218,27948.14285714286,28897.333333333332,28492.2616170294,0.029140324104352855,-0.06801355664505937,537.657396666697,37.78476040848389
1682467200000,28325.0,30034.0,27234.0,28427.0,98240183.68,3455.875881,27892.285714285714,28910.380952380954,28483.560068092145,0.0036364920209011053,-0.013567908945797735,444.4594898246329,40.228802153432035
1682553600000,28425.0,29888.0,28395.0,29479.0,55631841.16,1887.168532,28068.14285714286,28979.904761904763,28616.285392346526,0.03700707074260379,0.043578306428773805,748.3219958839514,44.29252383341696
1682640000000,29486.0,29589.0,28911.0,29338.0,41216851.66,1404.896437,28361.14285714286,29048.904761904763,28712.514006700323,-0.0047830659113267116,0.07516399750797076,791.7622598927038,43.009950248756226
1682726400000,29338.0,29467.0,29059.0,29253.0,10101852.27,345.3270527,28565.0,29113.285714285714,28784.57880580695,-0.0028972663439906787,0.051282972759289835,814.3967092270949,43.54615287747135
1682812800000,29252.0,29974.0,29113.0,29254.0,40183364.15,1373.602384,28799.571428571428,29157.761904761905,28847.16829836602,3.4184528082681354e-05,0.059466898449949346,725.8096300322393,43.49634484497101
1682899200000,29263.0,29347.0,27692.0,28101.0,50649321.08,1802.4028,28882.285714285714,29085.761904761905,28747.679191917217,-0.039413413550283716,0.02103771528231957,572.8175143637108,41.89123573682932
1682985600000,28101.0,28888.0,27901.0,28679.0,35669351.26,1243.744596,28933.0,29013.809523809523,28738.521966328255,0.020568663036902635,0.012533540460387016,529.2066389101526,39.112185194606965
1683072000000,28680.0,29282.0,28129.0,29037.0,29913130.26,1030.172892,29020.14285714286,28973.714285714286,28778.31903748449,0.012483001499354884,0.021458472578886223,479.9272266261361,51.64735971114788
1683158400000,29043.0,29412.0,28700.0,28844.0,23240718.32,805.7383969,28929.428571428572,28900.14285714286,28787.076499153227,-0.006646692151393019,-0.021540757827606116,436.8168407706677,54.75279106858054
1683244800000,28854.0,29691.0,28816.0,29526.0,41744753.39,1413.830298,28956.285714285714,28855.571428571428,28885.599632599464,0.023644432117598146,0.006408071443179564,470.5973913674178,68.68636287764981
1683331200000,29526.0,29847.0,28405.0,28909.0,33165483.96,1147.237329,28907.14285714286,28790.380952380954,28888.7196815862,-0.02089683668631037,-0.011759477660410855,452.0440349387708,58.92239248640632
1683417600000,28909.0,29188.0,28458.0,28484.0,18204048.43,639.097333,28797.14285714286,28704.571428571428,28834.757057374707,-0.014701304092151202,-0.026321186846243294,447.2327613861278,56.94267515923567
1683504000000,28485.0,28686.0,27309.0,27701.0,43928164.22,1585.797055,28740.0,28621.904761904763,28683.589449724746,-0.027489116697093086,-0.01423436888366958,561.8659389331708,51.28352215689086
1683590400000,27701.0,27846.0,27383.0,27668.0,20772533.37,750.7782769,28595.571428571428,28492.238095238095,28548.17752309478,-0.0011912927331143575,-0.03525227518393248,694.4549078576262,44.71308833010961
1683676800000,27668.0,28340.0,26850.0,27622.0,47078451.22,1704.38242,28393.428571428572,28435.285714285714,28424.687186682142,-0.0016625704785311335,-0.048730929503736586,748.3933585004278,43.45209045062632
1683763200000,27625.0,27654.0,26795.0,27016.0,48233328.89,1785.361597,28132.285714285714,28376.619047619046,28236.86222845786,-0.021939034103251043,-0.06337539869643605,873.4492380376258,28.398526574285214
1683849600000,27006.0,27125.0,25857.0,26818.0,48940949.97,1824.929151,27745.428571428572,28354.285714285714,28047.680597996812,-0.007328990228013033,-0.0917157759263022,743.278740254443,28.117401875651254
1683936000000,26821.0,27071.0,26713.0,26790.0,9357596.267,349.2943735,27442.714285714286,28304.95238095238,27879.989851597238,-0.0010440748750838447,-0.07329897263827878,609.9553847852511,28.398526574285214
1684022400000,26796.0,27205.0,26603.0,26937.0,9877104.885,366.6742728,27221.714285714286,28272.809523809523,27754.257871384274,0.005487122060470417,-0.05431119224827974,420.6854384159194,30.18642038652301
1684108800000,26939.0,27674.0,26741.0,27196.0,26572703.72,977.0813253,27149.571428571428,28257.285714285714,27679.82348853304,0.009615027657125852,-0.01823038879462835,364.3193915338252,40.86412275388654
1684195200000,27188.0,27313.0,26892.0,27054.0,21609108.01,798.7398539,27061.85714285714,28196.809523809523,27596.380356728634,-0.005221356081776762,-0.02219170160474193,283.6902234076855,32.01239760903255
1684281600000,27058.0,27532.0,26612.0,27425.0,51492401.67,1877.57162,27033.714285714286,28149.095238095237,27573.52964249815,0.01371331411251564,-0.007131996234885252,221.90441957863706,32.207505518763796
1684368000000,27431.0,27506.0,26413.0,26860.0,42636759.57,1587.370051,27011.428571428572,28024.380952380954,27478.39235683173,-0.020601640838650903,-0.00577435593722242,231.60156673530187,29.763361893104857
1684454400000,26859.0,27219.0,26667.0,26911.0,8809643.963,327.3621925,27024.714285714286,27908.809523809523,27402.740042587502,0.0018987341772152,0.00346782012081448,221.08498689086048,19.386560524467342
1684540800000,26910.0,27168.0,26863.0,27126.0,5002277.019,184.4089441,27072.714285714286,27807.52380952381,27365.841370242502,0.007989298056556793,0.012541993281075081,196.77035200591337,26.957870250710783
1684627200000,27126.0,27297.0,26693.0,26760.0,14009248.34,523.514512,27047.428571428572,27688.761904761905,27285.062520876836,-0.013492590134925875,-0.006570887626684452,226.27701101580303,27.3753280839895
1684713600000,26760.0,27130.0,26547.0,26869.0,14629674.17,544.4815276,27000.714285714286,27630.095238095237,27229.58751809326,0.004073243647234603,-0.012023827033387224,224.237756474088,36.73469387755102
1684800000000,26870.0,27543.0,26829.0,27243.0,16164397.11,593.3413026,27027.714285714286,27561.714285714286,27231.37584901416,0.013919386653764576,0.00698602794411185,242.3686684134975,43.88840954846131
1684886400000,27238.0,27239.0,26067.0,26344.0,24361323.94,924.7389894,26873.285714285714,27433.47619047619,27113.059069145605,-0.0329993025731381,-0.03941659070191428,287.27090250934623,35.24249422632795
1684972800000,26344.0,26644.0,25886.0,26498.0,16991278.75,641.2287249,26821.571428571428,27321.761904761905,27031.051193259525,0.005845733373823325,-0.01347728965003725,320.6996815000747,43.321299638989174
1685059200000,26498.0,26947.0,26359.0,26736.0,25802583.15,965.0876404,26796.571428571428,27188.904761904763,26991.711034158256,0.008981809947920638,-0.006502917022778831,319.38475080626984,48.95354772843287
1685145600000,26737.0,26920.0,26587.0,26885.0,6363516.338,236.6939311,26762.14285714286,27092.52380952381,26977.48289627049,0.00557301017354872,-0.008884465088844662,289.55104821736364,51.176033671700914
1685232000000,26886.0,28277.0,26803.0,28096.0,44987846.4,1601.218907,26953.0,27074.04761904762,27126.618510101092,0.04504370466803054,0.04992526158445432,581.2664334594134,61.35606505976876
1685318400000,28097.0,28475.0,27550.0,27772.0,22699672.22,817.3582104,27082.0,27077.428571428572,27212.66937542095,-0.011531890660592237,0.033607503070453015,655.0371490737172,55.57275541795665
1685404800000,27771.0,28069.0,27600.0,27723.0,13447964.1,485.083292,27150.571428571428,27080.04761904762,27280.713458698156,-0.0017643669883335988,0.01761920493337743,698.3895420042509,56.59113300492611
1685491200000,27720.0,27856.0,26858.0,27220.0,36546172.06,1342.622045,27275.714285714286,27060.904761904763,27272.618330871734,-0.018143779533239535,0.03325235347707256,601.5432138219084,48.031496062992126
1685577600000,27237.0,27359.0,26666.0,26833.0,22402982.81,834.9041406,27323.571428571428,27052.190476190477,27214.00255342217,-0.014217487141807483,0.012642463582157148,539.4827328539537,49.73155696957645
1685664000000,26832.0,27301.0,26511.0,27254.0,21432513.06,786.3988059,27397.571428571428,27072.95238095238,27219.33554629922,0.015689635896098064,0.019374625972471637,477.40927834256513,53.17651416929061
1685750400000,27253.0,27340.0,26924.0,27077.0,11979157.83,442.4108219,27425.0,27086.619047619046,27200.357473459324,-0.006494459528876506,0.0071415287334946065,447.63973609732477,49.542995709755644
1685836800000,27077.0,27472.0,26963.0,27126.0,12517887.81,461.4719387,27286.428571428572,27095.619047619046,27190.443143664746,0.001809653949846668,-0.034524487471526144,343.27678683666494,53.628072957969856
1685923200000,27125.0,27136.0,25391.0,25730.0,77700045.99,3019.823008,26994.714285714286,27025.809523809523,26995.717391176117,-0.05146354051463542,-0.07352729367708488,618.8757856752832,41.00458063497078
1686009600000,25742.0,27365.0,25331.0,27233.0,46101910.94,1692.869347,26924.714285714286,27034.333333333332,27027.355072352635,0.058414302370773497,-0.017674854813692575,546.2178180560092,49.93297587131367
1686096000000,27234.0,27393.0,26157.0,26360.0,47125481.71,1787.76486,26801.85714285714,26983.619047619046,26938.37439603895,-0.03205669592039073,-0.031594415870683346,565.1216472499019,50.1076136669357
1686182400000,26356.0,26845.0,26238.0,26526.0,18617687.06,701.8656057,26758.0,26967.714285714286,26883.39114323376,0.0062974203338390655,-0.011441135914731837,574.1425490822244,50.18802041364491
1686268800000,26525.0,26804.0,26302.0,26502.0,13043129.03,492.1564046,26650.571428571428,26948.238095238095,26832.53899080259,-0.0009047726758651953,-0.027592280032288863,534.8787579575927,48.38219026548672
1686355200000,26502.0,26556.0,25393.0,25871.0,43023681.85,1663.008073,26478.285714285714,26888.47619047619,26704.333792028912,-0.023809523809523836,-0.04453964619418693,567.844671920542,43.42753435312419
1686441600000,25871.0,26233.0,25668.0,25953.0,13801017.43,531.7696386,26310.714285714286,26850.04761904762,26604.155953091726,0.0031695721077653616,-0.04324264543242651,515.5119508106031,33.72817008352315
1686528000000,25953.0,26125.0,25632.0,25933.0,9401884.278,362.5451848,26339.714285714286,26805.47619047619,26514.668492679495,-0.0007706238199822746,0.007889623008161761,482.02133918380906,35.36061136761661
1686614400000,25927.0,26455.0,25744.0,25948.0,20617215.15,794.5589312,26156.14285714286,26743.809523809523,26439.112693655563,0.0005784136042878973,-0.047185400066096284,292.591540417349,35.79318072674883
1686700800000,25953.0,26113.0,24838.0,25146.0,31690381.08,1260.255352,25982.714285714286,26686.761904761905,26266.697667834822,-0.030907969785725298,-0.04605462822458273,462.2314406895088,34.15826458906203
1686787200000,25143.0,25766.0,24825.0,25611.0,28467963.79,1111.552215,25852.0,26644.52380952381,26179.271312123514,0.018492006680983053,-0.034494458267360306,409.34011937914465,40.77596618357487
1686873600000,25610.0,26570.0,25211.0,26359.0,26891004.9,1020.183046,25831.571428571428,26626.571428571428,26203.235137173713,0.02920620046073963,-0.005395819183457884,373.493354310737,43.5620773989354
1686960000000,26359.0,26857.0,26202.0,26535.0,21383787.16,805.8710065,25926.428571428572,26609.904761904763,26247.470452217218,0.0066770363063848315,0.025665803409222754,459.5751143330995,46.100719424460436
1687046400000,26535.0,26729.0,26276.0,26358.0,14100000.1,534.9419569,25984.285714285714,26527.14285714286,26262.207725254924,-0.00667043527416622,0.015605132354641116,488.08664336218504,44.57473862673072
1687132800000,26357.0,27075.0,26292.0,26858.0,25898094.75,964.2599878,26116.428571428572,26483.619047619046,26341.646695220934,0.01896957280522038,0.03566883893109174,587.0669630013315,59.123261080556446
1687219200000,26858.0,28412.0,26670.0,28326.0,61527619.81,2172.125249,26456.14285714286,26512.333333333332,26606.227135858142,0.054657830069253066,0.09164482811777397,1009.4456281496537,58.89051569871482
1687305600000,28326.0,30801.0,28286.0,30015.0,94219112.83,3139.067561,27151.714285714286,26645.428571428572,27060.73018441039,0.05962719762762125,0.1936292054402291,1509.7535907431538,76.24587103260089
1687392000000,30017.0,30527.0,29587.0,29919.0,50380148.89,1683.884785,27767.14285714286,26792.380952380954,27441.832826489004,-0.0031984007996002095,0.16820897270703994,1648.6832552647554,74.61192514144784
1687478400000,29912.0,31430.0,29835.0,30712.0,70379623.76,2291.600148,28389.0,26957.04761904762,27877.855116290473,0.026504896554029322,0.16514283546416775,1838.990302675144,77.47324458365962
1687564800000,30713.0,30820.0,30278.0,30556.0,22235615.97,727.7004832,28963.428571428572,27122.714285714286,28234.94110078508,-0.005079447772857515,0.15153570755605794,1790.7218150923036,82.59357172672881
1687651200000,30551.0,31070.0,30316.0,30488.0,19801856.05,649.4967216,29553.428571428572,27282.809523809523,28535.348954013734,-0.0022254221756774495,0.15668867137112064,1434.07738716597,81.61159905200056
1687737600000,30488.0,30685.0,29957.0,30287.0,31337481.11,1034.684225,30043.285714285714,27499.809523809523,28768.902426811903,-0.006592757806350047,0.12767145729391616,809.5821379545349,79.6029371770465
1687824000000,30282.0,31018.0,30246.0,30711.0,31168582.8,1014.899639,30384.0,27665.428571428572,29027.84876990365,0.013999405685607647,0.0841982630798559,320.6004782692112,80.67757310318176
1687910400000,30715.0,30731.0,29842.0,30091.0,36353032.64,1208.103175,30394.85714285714,27843.095238095237,29169.60226724983,-0.02018820618019601,0.0025320672996835825,307.02086170745656,82.6144308138768
1687996800000,30091.0,30849.0,30056.0,30471.0,29869683.19,980.2659311,30473.714285714286,28030.95238095238,29343.121964949853,0.012628360639393765,0.01844981449914762,224.12772718923927,82.41728922091782
1688083200000,30471.0,31300.0,29508.0,30500.0,98293265.98,3222.730032,30443.428571428572,28221.333333333332,29497.37236962321,0.0009517245905943383,-0.006902839281062723,199.53684466967417,80.5518666076435
1688169600000,30499.0,30689.0,30356.0,30607.0,28994245.34,947.3076533,30450.714285714286,28446.85714285714,29645.322720340115,0.0035081967213115295,0.0016690666317580316,205.18342548806194,80.35181872391175
1688256000000,30607.0,30830.0,30193.0,30649.0,21497344.12,701.4044218,30473.714285714286,28670.47619047619,29779.1463576281,0.0013722351096154828,0.005280766203096254,218.64180317362474,82.64110756123536
1688342400000,30655.0,31416.0,30606.0,31177.0,42496983.38,1363.087641,30600.85714285714,28920.190476190477,29965.526843277687,0.017227315736239257,0.029385544953280274,324.914567525445,82.71474019088018
1688428800000,31182.0,31347.0,30655.0,30782.0,51353771.29,1668.30522,30611.0,29150.380952380954,30074.38993084066,-0.01266959617666874,0.002311875223861115,329.99444439733196,72.21418234442837
1688515200000,30783.0,30898.0,30232.0,30526.0,38235029.4,1252.539782,30673.14285714286,29406.571428571428,30134.60460672857,-0.008316548632317566,0.014456149679306085,246.02535680340876,56.23931623931624
1688601600000,30525.0,31553.0,29875.0,29931.0,69210418.75,2312.332323,30596.0,29612.285714285714,30107.45732583143,-0.01949158094738912,-0.017721768238653124,372.2517069579449,50.1306051371354
1688688000000,29929.0,30469.0,29750.0,30370.0,36034771.57,1186.525241,30577.428571428572,29803.285714285714,30142.463015720572,0.014667067588787441,-0.004262295081967182,380.9798144881037,45.966981132075475
1688774400000,30370.0,30406.0,30086.0,30318.0,13947193.81,460.030141,30536.14285714286,29983.428571428572,30165.86794695783,-0.0017122160026341593,-0.009442284444734828,392.7193351367466,47.122823984526114
1688860800000,30318.0,30474.0,30081.0,30188.0,23465585.81,777.3150195,30470.285714285714,30165.809523809523,30168.818887363454,-0.004287881786397496,-0.015041273777284703,408.95750157566727,46.42686993806575
